,open,close,high,low,volume,amount,adx,absolute_price_oscillator,balance_of_power,cci,chande_momentum_oscillator,percentage_price_oscillator,macd,wr_6,rsi_6,stochastic_oscillator,tema,tr,atr
380,33664.76532994679,33664.34093478331,33707.10000000008,30837.37000000009,91045.09644589848,2118347.4969802215,24.842525511217797,0.16724376500496874,-0.00014788679195789026,206.62553550840929,24.790561973398223,-0.0024769617049587604,-2.3769111239380436,1.4900030740455368,83.59941930389448,100.0,33657.33464546499,2869.7299999999886,2869.7935119077893
385,33695.79538521741,33695.39404594351,33707.100000000086,30837.370000000097,91043.05475919486,2118316.3087274986,21.543703485220465,1.9109410951277823,-0.0001398526251249404,269.7120556654363,50.983735291082226,0.0027207194518599587,2.7222567461503786,0.4079113385785299,90.26898365385415,100.0,33687.892150016465,2869.7299999999886,2869.7889602089754
390,33692.411446647864,33692.60441227285,33704.4800000001,30837.370000000094,91043.33535634016,2118329.663207974,15.589845164477445,3.0125807731710665,6.730318159573074e-05,177.1927304934104,60.36495386095883,0.006322940957582234,6.464123800411471,0.5051202631343057,86.47787229204393,96.6159692377199,33697.66013198178,2867.110000000004,2869.597013288961
395,33673.59276305734,33673.02860390726,33704.4800000001,30837.37000000009,91044.7636133087,2118369.938681315,14.204442597240416,3.2111627203084936,-0.00019676927292031288,89.01919655770739,45.162536359585054,0.0074856909219334,7.763492492871592,1.187268352521878,63.884645842352334,72.86907429508022,33686.012835093294,2867.110000000008,2869.418858734291
400,33669.71455012016,33670.7131402518,33704.48000000008,30837.37000000009,91045.8430270044,2118389.1062863744,13.214869334930958,3.235758076534694,0.00034829153106769717,68.15109899456954,47.03819929002391,0.00812351604823806,8.508620332111605,1.2679541193173924,61.600331743503496,70.06024662662057,33677.63000143205,2867.1099999999933,2869.253500050941
405,33678.378340830546,33680.50040170417,33704.48000000008,30837.370000000097,91043.82227485643,2118394.6873292485,12.508031290425587,3.480310410661332,0.0007401393297172945,78.26663534380941,52.73449627411583,0.009324292460626661,9.774838670477038,0.9269024715187119,67.4956273261565,81.93291441867957,33680.04799042737,2867.109999999986,2869.1000134925034
410,33684.05423109428,33683.61718815346,33704.48000000009,30837.37000000009,91040.44418533069,2118354.346618901,12.003146972922458,3.6910035632390645,-0.0001524332658375315,73.6367529512287,56.43230148602522,0.01041147525564671,10.903691335719486,0.8182934229570329,69.2969312720347,85.71380555674435,33682.89949329934,2867.1100000000006,2868.9575426458464
415,33686.90490713339,33683.48392843942,33704.48000000007,30837.370000000083,91038.52795286945,2118347.1889201896,18.967001750166386,3.7792127044667723,-0.0011931801339914497,64.39293723162703,55.77080808480297,0.011133684007651315,11.653200509455928,0.7323078486936079,69.10045992366949,85.5521517251192,33683.68773371967,2867.109999999986,2868.8252934339275
420,33689.78741734187,33687.39852614251,33704.48000000007,30837.370000000086,91037.6438156081,2118350.0282683647,23.941183733908495,3.8920196873550594,-0.0008332052831444587,67.61674382578283,53.3814439712729,0.011890080575632555,12.419440886071243,0.5957732301023085,71.90806714355828,90.13287742324782,33686.466673587835,2867.1099999999824,2868.702529501711
425,33691.38231381611,33691.736414319894,33704.48000000008,30837.370000000097,91037.86243507979,2118364.308865139,23.592781664245766,4.033298208112683,0.00012350433146413652,75.40796973162,51.35426708667373,0.012698995612375079,13.223814475488325,0.44447494795095643,74.93637909197443,94.83130006262468,33690.46226427058,2867.109999999986,2868.5885679541448
430,33692.61103743482,33693.26007474756,33704.48000000009,30837.370000000094,91038.83910145341,2118370.5990739292,27.759933419523957,4.112005159728142,0.00022637335600589938,75.20419194678375,55.536482473140985,0.013311544321209177,13.824691373331007,0.3913322213843036,76.02570039891472,96.67198727131807,33692.97389613049,2867.109999999997,2868.48277541791
435,33692.05542252424,33691.58120404036,33704.4800000001,30837.370000000094,91039.64511524001,2118363.5424412102,34.048441455205705,4.050620848691324,-0.00016539947329402387,62.702948833937455,51.78963637180336,0.013503457426307293,14.0040992049544,0.4498884228277288,71.89412307143346,94.05372180739644,33692.54666193284,2867.110000000004,2868.384564401119
440,33685.515289515926,33685.118594902575,33691.90000000011,30837.370000000097,91039.99144561634,2118356.2634451753,38.54023290926325,3.385551428720646,-0.0001389702029235729,-44.40876185821556,23.96806048577914,0.011954797205599483,13.470014542348508,0.6752934173269545,57.467899351144474,83.0808727921373,33687.52206210186,2854.5300000000134,2867.3934943402373
445,33674.28510638986,33674.62652617024,33676.63000000012,30837.370000000104,91040.28301169454,2118361.161741457,41.7486553764468,2.091209161153529,0.00012024956516117175,-212.95763467930598,-31.405075921494213,0.008514717833900497,12.06183887244697,1.0412392210223813,41.31630952399384,33.12257935725622,33677.837899689,2847.7485949024704,2865.9883673368704
450,33662.3173668701,33662.51876604174,33660.66000000014,30837.370000000097,91040.96937989272,2118384.865678139,34.471083310296294,0.28662212351264316,7.133492189781311e-05,-260.08950578169544,-39.877041080279184,0.003443670710950437,9.85605791702983,1.46353763749401,29.74106070015813,0.0,33665.30776116735,2837.2565261701457,2863.9334858222414
455,33653.63051387574,33653.607219327234,33660.66000000015,30837.37000000009,91041.80030745541,2118420.4333094084,29.27281754876057,-1.3113632158201654,-8.25085219869516e-06,-206.64194191935508,-29.97970521760254,-0.001292196324367785,7.305228612087376,1.7743574774900073,23.841573605805067,0.0,33654.18976707615,2825.1487660416533,2861.1598810235346
460,33648.6967396098,33648.56572017666,33659.05000000014,30837.37000000009,91042.24230319684,2118450.9257089593,25.559770576235238,-2.6635230680658424,-4.643312960297871e-05,-159.22487372852038,-32.80719752125245,-0.005528145230041071,4.821594441178604,1.9501965332142366,21.012045621503262,0.0,33646.76401902371,2821.680000000051,2858.3368011307116
465,33646.960423833734,33646.81731487928,33659.05000000012,30837.370000000097,91042.57242343057,2118476.2938167346,22.907594167288657,-3.6688053606194444,-5.07176414252119e-05,-124.4808829006887,-56.63978513100185,-0.008926126453491065,2.681410854216665,1.5793382840899457,20.023096435565634,0.0,33643.434500415206,2821.680000000022,2855.7157956759165
470,33646.001477562066,33646.041917013674,33659.050000000134,30837.370000000094,91043.25025771646,2118475.3913808935,31.59104389643846,-4.371822391502064,1.4331693036810617e-05,-101.91344314117978,-65.77432795879687,-0.011549821609588373,0.9122652396617923,1.0773258872539648,19.53381751890376,0.0,33642.53859604366,2821.6800000000403,2853.282372018049
475,33643.77736320586,33643.94455208384,33659.05000000013,30837.37000000009,91043.89824103205,2118488.770023803,32.83850542044017,-4.877060535483906,5.925153737559498e-05,-89.36140898864996,-66.91193030003454,-0.013644305598653327,-0.651419313318911,0.5920556484210606,18.09834533728501,0.0,33641.59448449381,2821.6800000000367,2851.023080815362
480,33640.16535063297,33640.022450175806,33655.410000000134,30837.37000000009,91043.89242807723,2118486.0074670278,33.729549366155666,-5.384844574033195,-5.0709165647713975e-05,-87.86041384399333,-80.16368659672382,-0.01574412857715237,-2.18180337324884,0.7309752035512775,15.536327547570664,0.0,33639.140063089115,2818.0400000000445,2848.6652287436686
485,33637.87690364713,33637.71065008299,33655.41000000011,30837.370000000097,91043.43978437349,2118478.491866907,34.36600932738102,-5.734207134530152,-5.8996169017171375e-05,-80.40753479862366,-94.66066912204647,-0.017397827547669255,-3.5402749458589824,0.7562639958163327,14.122289694722951,0.0,33637.02348906267,2818.0400000000154,2846.476059053543
490,33639.35783125899,33640.26470492621,33655.41000000012,30837.37000000009,91043.2370197977,2118488.2006924385,34.82062358539912,-5.819826447241212,0.0003218100762302027,-68.66216249603636,-91.20859933052408,-0.0182878803336093,-4.360600821244589,0.6657485992006512,23.368830832014524,4.59780611345783,33638.405974346104,2818.04000000003,2844.443486544412
495,33640.9285559341,33642.81005942982,33655.41000000012,30837.370000000083,91043.3980165594,2118499.1305853412,25.717624687744383,-5.708975369681866,0.0006676638712446956,-59.34079750890937,-82.7050618277423,-0.018570132335441986,-4.750643373430648,0.5755415415748976,32.11061408812043,9.17994988719503,33641.19167761195,2818.0400000000373,2842.5562942746774
500,33636.65049740731,33637.8322561318,33655.410000000134,30837.370000000086,91045.56753367909,2118581.826717534,29.226043402499943,-5.671713153948076,0.00041935484396520836,-67.94313376046958,-82.25834433875612,-0.018984124899833574,-5.399023366866459,0.7519542920645881,25.329612715402703,0.22573751312073737,33639.09670258558,2818.040000000048,2840.804070848676
505,33627.6042531646,33627.37915533535,33655.41000000012,30837.370000000097,91046.38655310203,2118604.3594698943,31.732056770182485,-5.847582494861854,-7.987744292147819e-05,-103.89664696874638,-82.24630949874366,-0.019941517355280602,-6.679043793206802,0.9946929307171901,16.532073627939468,0.0,33630.90838225689,2818.0400000000227,2839.177152279131
510,33617.85767703667,33617.31165398653,33655.41000000013,30837.370000000094,91046.14330219461,2118574.7016105037,37.23098604561281,-6.167052349937876,-0.00019375986506267592,-157.61702993490738,-81.5925505522322,-0.021282526722473907,-8.408622161390667,1.3519448273837205,11.79672533499614,0.0,33620.46809662783,2818.0400000000336,2837.666568085002
515,33604.66430579856,33604.58166994999,33655.410000000134,30837.370000000094,91045.18398743341,2118564.0060947253,43.88399484860003,-6.664129730193963,-2.9323873530779076e-05,-207.11691383422016,-82.77935413096442,-0.02312529011573303,-10.683052017862792,1.8036766706697422,8.222878828428094,0.0,33607.46670558585,2818.040000000041,2836.2639913107355
520,33585.778969214334,33585.86194651248,33655.41000000015,30837.370000000097,91044.52844581884,2118526.001431159,52.1318290910162,-7.456935431971942,2.9445039156691422e-05,-217.96440804591666,-86.01034837882875,-0.02582713914732738,-13.836138368118554,2.4679583500471263,5.358327977064306,0.0,33589.45497830239,2818.040000000052,2834.961692176988
525,33572.109072302614,33572.06931744647,33655.41000000014,30837.370000000104,91043.54575115052,2118478.969365889,58.023139264170595,-8.312737986179854,-1.4107271772227816e-05,-192.86233424703724,-87.99387762988025,-0.028771128532800238,-17.24878695577354,2.957398850040401,4.096557025624193,0.0,33573.1092916952,2818.0400000000373,2833.7524950949182
530,33574.99242530935,33574.83883585433,33655.41000000014,30837.370000000097,91041.36853014336,2118435.2685203585,53.79093036335782,-8.722384206124843,-5.450222673132177e-05,-139.51615273755942,-81.89822181309763,-0.030525174670335928,-19.50505481197615,2.8591206706014374,9.245946145446226,3.7051406097555666,33569.535477530684,2818.0400000000445,2832.629738796494
535,33586.48656716513,33586.35149952125,33655.410000000156,30837.37000000009,91038.93785166947,2118391.2822988722,55.35911848830448,-8.54234341791016,-4.792964041468725e-05,-88.12031356399352,-59.770965853972754,-0.030616011911998035,-20.132313045032788,2.4505862400427634,28.418331053672276,19.307395114334696,33577.73949395112,2818.0400000000664,2831.5872393519244
540,33591.93174158483,33592.1044029531,33655.41000000014,30837.37000000009,91040.46192579906,2118374.5134287407,56.479252863266375,-8.095121472757455,6.127002039341887e-05,-61.20440012310083,-48.80282440649616,-0.029870754434681356,-19.935493215962197,2.246440683846151,36.46663676795725,27.87481057656321,33586.556833945986,2818.040000000052,2830.6192558625667
545,33590.56517924695,33590.755977037974,33655.41000000014,30837.370000000097,91041.2572193956,2118377.49889011,57.27934884538201,-7.662800701455126,6.770584910903032e-05,-55.292564874486246,-48.29551954324068,-0.029056178490171353,-19.661643402068876,2.294290462952294,35.34874964395938,26.415696340734396,33589.9696496471,2818.0400000000445,2829.7204586335433
550,33588.14821380845,33587.37169131841,33655.410000000134,30837.370000000094,91041.5011533812,2118388.819691639,53.3901913933019,-7.307750817042688,-0.00027555410499348755,-56.515046103933805,-53.94279783351853,-0.02836209388256934,-19.4929409208562,2.4143840641631753,32.36099275891979,21.63162760653942,33589.143209994225,2818.040000000041,2828.885899644887
555,33587.048527764324,33585.38541359081,33655.41000000014,30837.37000000009,91041.15730037248,2118396.589992536,53.58126933841175,-6.975703713418625,-0.0005901669861011233,-55.10832377937402,-58.9002038190668,-0.027656667345315536,-19.297042000041984,2.4848684337107803,30.54282243815706,18.823800501662923,33587.31572100334,2818.040000000052,2828.1109851535784
560,33588.09704814586,33587.07363003539,33655.41000000012,30837.37000000009,91041.2052613566,2118416.3913250887,53.71775358491878,-6.560389879901777,-0.00036316663726131994,-43.32496821305561,-53.88090034602571,-0.026651617808304873,-18.78899374714092,2.4249609645273122,34.30725512754525,21.210284438988733,33587.664719641965,2818.04000000003,2827.391450271264
565,33588.787111629965,33589.01146896299,33655.4100000001,30837.370000000097,91041.60582363764,2118433.3166685076,53.81524233242381,-6.0834245347032265,7.961467297376934e-05,-29.17745757150212,-44.77500366689656,-0.02540294706776043,-18.022263166836638,2.3561954776067315,38.870795962699944,25.76246112964933,33589.15957617871,2818.040000000001,2826.7233353739703
570,33585.52909538327,33585.92700939055,33655.410000000105,30837.37000000009,91041.78173737392,2118433.17293445,53.884877152070246,-5.714022213804128,0.00014120239857641086,-37.43747295511914,-39.875327433041114,-0.024385998179959754,-17.462184007985343,2.4656495510918863,34.31734313104634,25.054660206963757,33587.56909794524,2818.0400000000154,2826.102964210719
575,33581.499093032326,33581.36736978051,33655.41000000012,30837.370000000083,91041.52345990165,2118426.3302005543,59.124479731221456,-5.473214453471883,-4.674286092894937e-05,-66.0518725599077,-32.91100806879487,-0.023682158904865358,-17.188060126907658,2.627451356958268,28.413049611351653,20.551662546896935,33583.578210200525,2818.0400000000373,2825.5269235877786
580,33591.87614284485,33591.68442801854,33655.4100000001,30837.370000000086,91040.88327245836,2118427.2158785486,62.86705300204375,-4.902431975348009,-6.803126510240434e-05,65.17424668603965,9.370858643252193,-0.022021914424778435,-15.954492762182781,2.2613437701949146,51.20695761271034,60.33125585097339,33589.11554021679,2818.040000000012,2824.9920445143566
585,33595.9297189906,33595.92069497274,33655.41000000008,30837.370000000097,91040.07561857784,2118427.9492828497,65.54031962405966,-4.272756300593755,-3.202231998665899e-06,146.1288745050348,45.36418192241883,-0.020125705826506864,-14.468303100307821,2.111017055378257,57.823935271317566,100.0,33594.53130330893,2818.0399999999863,2824.495384703937
590,33589.68895713312,33589.70630589264,33655.41000000009,30837.370000000094,91039.45979599417,2118415.61864798,69.29851424163107,-3.9119917480020376,6.156321245931195e-06,47.58574347058089,26.53842628532104,-0.01891606756575003,-13.634713651204947,2.3315387328595674,46.68019879327072,73.94536616071714,33592.302544869715,2818.0399999999972,2824.034212333177
595,33579.87655377314,33579.840433354824,33655.4100000001,30837.370000000094,91038.90366496556,2118400.802943166,73.27253586267152,-3.8619196168692724,-1.2817567640508228e-05,-118.51306343392325,-11.974234907126432,-0.018555097561236873,-13.61318352035596,2.681635698758524,34.144210675287255,23.724651001611704,33584.10971193383,2818.0400000000045,2823.6059909674896
600,33577.86480073061,33577.89909735457,33655.410000000105,30837.370000000097,91038.04299606784,2118395.6687115054,77.05353272915704,-3.8140068391003297,1.2170382238112642e-05,-164.182366575457,-28.093677027849925,-0.018218752761730128,-13.596028510954056,2.750525281598046,32.10816368378693,0.0,33579.13439908859,2818.040000000008,2823.2083655690762
605,33580.75570283672,33580.823125286166,33655.41000000009,30837.370000000104,91036.8707955693,2118382.0497426204,79.75424477664669,-3.6281084603069758,2.3925298946521982e-05,-94.44483031778212,-19.050469615782717,-0.01750985519718818,-13.1944078562301,2.646764230242964,38.713536514456585,16.22513160900632,33579.277034821534,2818.0399999999863,2822.839149509291
610,33580.81542400916,33580.62743347166,33655.4100000001,30837.370000000097,91035.83556040308,2118342.9262222783,81.68332481056785,-3.4333186280637165,-6.670967676208579e-05,-83.38040157270702,-13.777548029270527,-0.016770846027892864,-12.744992330583045,2.6537084827911204,38.41338897080934,15.13925776666373,33579.51910571392,2818.040000000001,2822.4963125129398
615,33579.15114968978,33579.2196569718,33655.410000000105,30837.37000000009,91036.03394662628,2118299.125961176,83.06123912051154,-3.270300439919083,2.4310258910345084e-05,-88.95879384144492,-12.746389449100146,-0.016115240630845424,-12.359936584653042,2.703664356371985,36.003697978440734,7.327650107421741,33578.865245534565,2818.0400000000154,2822.177969467334
620,33592.119953755166,33591.26884528647,33655.4100000001,30837.37000000009,91038.44001135285,2118308.5278700627,84.04546362761418,-2.7452575466122653,-0.00030202142932603075,83.55912802803766,7.142792448020573,-0.014438005959944739,-10.956270017944917,2.2760909963533984,61.079768126857296,74.18736238133909,33587.233306840266,2818.040000000008,2821.882370033856
625,33595.47806845912,33595.46108485925,33655.410000000105,30837.370000000097,91041.48667166347,2118328.4137268853,85.85342921987859,-2.1880647924699588,-6.02674194392971e-06,117.01201341729694,10.575230526542978,-0.012618444984762701,-9.397268551307207,2.1273266220797358,66.55178134326283,97.4496705385032,33593.84939678647,2818.040000000008,2821.607889004271
